price_mnt,log_price,area_m2,rooms,floor,total_floors,floor_ratio,building_age,year_built,has_balcony,balcony_count,has_garage,has_elevator,is_finished,district,district_grouped,window_type,door_type,floor_material,price_per_m2
328570000.0,19.610260462990663,50.55,2,10.0,16.0,0.625,5,2020,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,6499901.088031652
720000000.0,20.394761769974377,122.0,4,1.0,16.0,0.0625,4,2021,1,2,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,5901639.344262295
296600000.0,19.507894987668106,76.05,3,5.0,12.0,0.4166666666666667,2,2023,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,3900065.7462195926
887980000.0,20.604459778180285,165.0,4,6.0,11.0,0.5454545454545454,18,2007,1,1,1,0,1,Сүхбаатар аймаг,Бусад,Вакум,Төмөр,Паркет,5381696.96969697
1350000000.0,21.02337042939675,240.0,4,1.0,12.0,0.08333333333333333,13,2012,1,1,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,5625000.0
168000000.0,18.939474537367534,50.5,2,6.0,7.0,0.8571428571428571,9,2016,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3326732.673267327
339000000.0,19.641510665344725,75.0,3,4.0,10.0,0.4,7,2018,1,2,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4520000.0
121000000.0,18.611301103561015,38.3,1,3.0,5.0,0.6,10,2015,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3159268.9295039168
225080000.0,19.231966452529353,47.89,2,4.0,15.0,0.26666666666666666,10,2015,1,1,0,0,1,Баянгол,Баянгол,Вакум,Вакум,Паркет,4699937.356441846
865000000.0,20.578240064896153,190.0,5,13.0,15.0,0.8666666666666667,2,2023,1,0,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4552631.578947368
518000000.0,20.065485800223758,157.21,4,9.0,10.0,0.9,7,2018,1,2,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3294955.7916163094
120000000.0,18.60300230074632,41.6,2,5.0,5.0,1.0,9,2016,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,2884615.3846153845
715000000.0,20.387793100658282,109.0,4,12.0,16.0,0.75,1,2024,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,6559633.0275229355
889000000.0,20.60560779347818,96.74,3,4.0,22.0,0.18181818181818182,0,2026,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,9189580.318379162
911030000.0,20.63008638552725,168.0,4,6.0,16.0,0.375,2,2023,1,0,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5422797.619047619
150000000.0,18.82614585206053,57.3,2,5.0,10.0,0.5,8,2017,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,2617801.047120419
1100000000.0,20.818576016750736,250.0,5,3.0,9.0,0.3333333333333333,19,2006,1,2,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4400000.0
218000000.0,19.200005620753362,40.19,2,12.0,13.0,0.9230769230769231,9,2016,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,5424234.884299577
205000000.0,19.138520537102682,47.75,2,7.0,13.0,0.5384615384615384,1,2024,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4293193.717277487
681170000.0,20.339322465853485,87.0,3,15.0,16.0,0.9375,0,2026,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Төмөр,Паркет,7829540.229885058
121000000.0,18.611301103561015,38.0,1,3.0,5.0,0.6,11,2014,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3184210.5263157897
125000000.0,18.643824295266576,54.0,2,1.0,7.0,0.14285714285714285,10,2015,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Төмөр,Паркет,2314814.814814815
133000000.0,18.705859686186027,32.4,1,5.0,16.0,0.3125,2,2023,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,4104938.2716049384
608170000.0,20.225965006111334,114.0,3,5.0,16.0,0.3125,4,2021,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5334824.561403509
165000000.0,18.921456031864853,40.18,2,4.0,12.0,0.3333333333333333,7,2018,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Бүргэд,Паркет,4106520.657043305
275000000.0,19.432281655630845,65.9,3,5.0,12.0,0.4166666666666667,7,2018,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4172989.37784522
294100000.0,19.499430403524222,57.66,2,10.0,12.0,0.8333333333333334,3,2022,1,1,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Бүргэд,Паркет,5100589.663544918
252000000.0,19.344939645475698,56.48,2,2.0,16.0,0.125,0,2025,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,4461756.373937678
239000000.0,19.291974109895786,60.8,2,6.0,12.0,0.5,2,2023,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Вакум,Паркет,3930921.0526315793
228000000.0,19.244856186918714,48.0,2,6.0,10.0,0.6,26,1999,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4750000.0
160000000.0,18.890684373198102,44.14,2,4.0,16.0,0.25,0,2025,1,1,0,0,1,Хан-Уул,Хан-Уул,Төмөр вакум,Төмөр,Паркет,3624830.0860897144
225000000.0,19.231610960168695,58.0,2,7.0,12.0,0.5833333333333334,5,2020,1,1,1,0,1,Баянгол,Баянгол,Төмөр вакум,Төмөр вакум,Паркет,3879310.3448275863
410000000.0,19.83166771766263,85.0,3,8.0,16.0,0.5,9,2016,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4823529.411764706
870000000.0,20.584003769612902,93.3,4,14.0,16.0,0.875,1,2024,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,9324758.84244373
168000000.0,18.939474537367534,47.88,2,3.0,16.0,0.1875,10,2015,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3508771.9298245613
400000000.0,19.806975105072254,80.0,3,1.0,9.0,0.1111111111111111,33,1992,1,2,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,5000000.0
400000000.0,19.806975105072254,94.0,3,8.0,9.0,0.8888888888888888,32,1993,1,2,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,4255319.14893617
108000000.0,18.497641785088494,53.0,3,4.0,4.0,1.0,11,2014,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,2037735.8490566039
825430000.0,20.53141502063631,183.0,4,11.0,16.0,0.6875,6,2019,1,0,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4510546.4480874315
309140000.0,19.549304806688447,70.26,3,4.0,16.0,0.25,1,2024,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4399943.068602334
178000000.0,18.99729410825636,37.0,2,5.0,12.0,0.4166666666666667,10,2015,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4810810.810810811
218000000.0,19.200005620753362,60.62,3,1.0,10.0,0.1,11,2014,1,1,0,0,1,Баянгол,Баянгол,Төмөр вакум,Бүргэд,Паркет,3596172.8802375454
270000000.0,19.41393251696265,30.0,2,10.0,12.0,0.8333333333333334,35,1990,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,9000000.0
145000000.0,18.792244300384848,40.0,2,10.0,10.0,1.0,9,2016,1,0,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3625000.0
556760000.0,20.137644825323473,101.0,4,7.0,12.0,0.5833333333333334,0,2026,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,5512475.247524752
127000000.0,18.659697644422867,31.0,1,3.0,6.0,0.5,35,1990,1,0,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4096774.193548387
155000000.0,18.858935674883522,26.0,1,4.0,10.0,0.4,12,2013,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,5961538.461538462
250000000.0,19.33697147582652,75.0,3,3.0,6.0,0.5,4,2021,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Вакум,Мод,3333333.3333333335
175000000.0,18.980296531887788,46.71,2,3.0,10.0,0.3,10,2015,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3746521.08756155
175000000.0,18.980296531887788,48.27,2,5.0,16.0,0.3125,5,2020,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3625440.2320281747
207000000.0,19.14822935122964,80.0,4,3.0,5.0,0.6,45,1980,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Мод,Бүргэд,Мод,2587500.0
169000000.0,18.945409272887346,47.88,2,3.0,13.0,0.23076923076923078,5,2020,1,1,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3529657.4770258977
140000000.0,18.75715298057358,38.59,2,3.0,18.0,0.16666666666666666,9,2016,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3627882.871210158
1150000000.0,20.86302777932157,203.0,5,12.0,16.0,0.75,9,2016,1,0,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5665024.630541872
303750000.0,19.531715552619033,61.99,2,9.0,16.0,0.5625,0,2026,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,4899983.868365865
920000000.0,20.63988422800736,115.0,3,15.0,16.0,0.9375,1,2024,1,1,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,8000000.0
245000000.0,19.316768768509,61.96,2,,,,8,2017,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3954163.9767591995
175000000.0,18.980296531887788,40.0,2,12.0,12.0,1.0,6,2019,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4375000.0
1090000000.0,20.809443533187462,120.0,4,6.0,16.0,0.375,5,2020,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,9083333.333333334
244390000.0,19.31427586789433,55.67,3,3.0,16.0,0.1875,0,2025,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4389976.648104904
168000000.0,18.939474537367534,39.9,2,5.0,13.0,0.38461538461538464,7,2018,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Төмөр,Паркет,4210526.315789474
240400000.0,19.297814760625325,69.68,3,3.0,9.0,0.3333333333333333,0,2025,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,3450057.4052812858
502000000.0,20.034110677656003,85.0,3,4.0,10.0,0.4,14,2011,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Төмөр вакум,Төмөр,Ламинат,5905882.352941177
127000000.0,18.659697644422867,31.0,1,3.0,6.0,0.5,26,1999,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4096774.193548387
200000000.0,19.11382792451231,60.0,2,7.0,10.0,0.7,11,2014,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,3333333.3333333335
140000000.0,18.75715298057358,41.3,2,9.0,12.0,0.75,12,2013,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Бүргэд,Паркет,3389830.5084745763
195000000.0,19.08851011652802,65.24,3,12.0,12.0,1.0,3,2022,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,2988963.825873697
210000000.0,19.162618088681743,56.88,3,13.0,16.0,0.8125,0,2025,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,3691983.122362869
170000000.0,18.951308995014536,55.0,2,5.0,5.0,1.0,25,2000,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3090909.090909091
166000000.0,18.927498346320817,41.13,2,10.0,10.0,1.0,10,2015,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4035983.467055677
758000000.0,20.446193943606644,111.3,3,4.0,4.0,1.0,45,1980,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,6810422.282120395
140000000.0,18.75715298057358,38.59,2,,,,10,2015,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3627882.871210158
600000000.0,20.21244021318042,80.0,3,3.0,22.0,0.13636363636363635,5,2020,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,7500000.0
185000000.0,19.0358663830426,42.0,2,2.0,6.0,0.3333333333333333,15,2010,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4404761.904761905
329000000.0,19.611568308729645,65.9,3,10.0,17.0,0.5882352941176471,13,2012,1,0,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4992412.746585735
270000000.0,19.41393251696265,58.0,2,4.0,6.0,0.6666666666666666,17,2008,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4655172.413793104
174000000.0,18.974565857178803,60.0,2,4.0,5.0,0.8,33,1992,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,2900000.0
165000000.0,18.921456031864853,37.8,2,2.0,12.0,0.16666666666666666,10,2015,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,4365079.365079366
144000000.0,18.785323857540273,37.5,2,2.0,13.0,0.15384615384615385,3,2022,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,3840000.0
664000000.0,20.313792707440708,78.13,3,3.0,16.0,0.1875,3,2022,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,8498656.086010495
140000000.0,18.75715298057358,38.0,2,11.0,12.0,0.9166666666666666,8,2017,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3684210.5263157897
360000000.0,19.70161458941443,57.51,2,13.0,16.0,0.8125,3,2022,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,6259780.907668232
640000000.0,20.276978734317993,80.0,3,21.0,23.0,0.9130434782608695,2,2023,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,8000000.0
233000000.0,19.266549011529975,62.55,2,6.0,16.0,0.375,9,2016,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3725019.98401279
255000000.0,19.3567741031227,69.45,2,3.0,6.0,0.5,17,2008,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3671706.26349892
120000000.0,18.60300230074632,36.38,2,15.0,16.0,0.9375,6,2019,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Бүргэд,Паркет,3298515.6679494227
175000000.0,18.980296531887788,45.06,2,15.0,16.0,0.9375,0,2025,1,1,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Бүргэд,Паркет,3883710.608078118
275000000.0,19.432281655630845,66.0,3,5.0,12.0,0.4166666666666667,8,2017,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,4166666.6666666665
187000000.0,19.04661917481886,45.59,2,8.0,16.0,0.5,0,2025,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4101776.7054178547
650000000.0,20.292482920853956,80.0,3,2.0,17.0,0.11764705882352941,11,2014,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,8125000.0
180000000.0,19.008467408854486,46.5,2,1.0,16.0,0.0625,0,2026,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3870967.7419354836
1300000000.0,20.985630101413904,205.0,4,2.0,5.0,0.4,4,2021,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,6341463.414634147
189990000.0,19.062481997160724,51.3,2,1.0,16.0,0.0625,5,2020,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,3703508.7719298247
339000000.0,19.641510665344725,74.57,3,4.0,10.0,0.4,7,2018,1,2,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4546064.100844844
128000000.0,18.66754082188389,48.0,1,6.0,12.0,0.5,15,2010,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Бүргэд,Паркет,2666666.6666666665
167000000.0,18.93350437038103,47.0,2,14.0,14.0,1.0,6,2019,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3553191.489361702
185000000.0,19.0358663830426,41.36,2,7.0,16.0,0.4375,16,2009,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4472920.696324952
277000000.0,19.439528064151613,95.5,4,5.0,5.0,1.0,7,2018,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,2900523.5602094242
215000000.0,19.186148586091935,41.0,2,3.0,16.0,0.1875,10,2015,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,5243902.439024391
424000000.0,19.865244013196232,114.56,3,16.0,17.0,0.9411764705882353,0,2025,1,1,0,0,1,Хан-Уул,Хан-Уул,Төмөр вакум,Бүргэд,Паркет,3701117.318435754
220000000.0,19.209138104316636,48.0,2,2.0,16.0,0.125,4,2021,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4583333.333333333
330000000.0,19.6146032124248,82.0,3,7.0,9.0,0.7777777777777778,35,1990,1,2,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4024390.2439024393
360000000.0,19.70161458941443,105.0,3,7.0,8.0,0.875,11,2014,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3428571.4285714286
284000000.0,19.46448479612548,45.8,2,2.0,16.0,0.125,0,2026,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Төмөр,Паркет,6200873.362445415
163000000.0,18.909260758771037,46.0,2,10.0,10.0,1.0,13,2012,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3543478.2608695654
225000000.0,19.231610960168695,56.35,2,12.0,12.0,1.0,9,2016,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3992901.508429459
600000000.0,20.21244021318042,160.0,5,8.0,10.0,0.8,5,2020,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3750000.0
370000000.0,19.729013563602543,86.0,3,7.0,16.0,0.4375,7,2018,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,4302325.5813953485
293410000.0,19.497081506255256,91.69,3,2.0,16.0,0.125,0,2025,1,2,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр вакум,Паркет,3200021.8126295125
210000000.0,19.162618088681743,52.0,2,3.0,6.0,0.5,15,2010,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4038461.5384615385
631920000.0,20.264273361820436,105.32,3,5.0,10.0,0.5,7,2018,1,2,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,6000000.0
2370000000.0,21.58615579209345,263.28,6,6.0,9.0,0.6666666666666666,8,2017,1,2,1,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,9001823.15405652
450000000.0,19.92475814072864,66.18,3,17.0,23.0,0.7391304347826086,0,2026,1,2,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,6799637.352674523
353000000.0,19.68197861489757,102.0,3,7.0,12.0,0.5833333333333334,1,2024,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,3460784.31372549
410000000.0,19.83166771766263,85.5,3,8.0,16.0,0.5,11,2014,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,4795321.637426901
1100000000.0,20.818576016750736,205.0,4,4.0,6.0,0.6666666666666666,10,2015,1,1,1,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,5365853.658536585
330000000.0,19.6146032124248,83.0,4,3.0,9.0,0.3333333333333333,36,1989,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,3975903.6144578313
178000000.0,18.99729410825636,43.7,2,6.0,12.0,0.5,9,2016,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,4073226.5446224255
410000000.0,19.83166771766263,85.5,3,8.0,16.0,0.5,7,2018,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,4795321.637426901
435000000.0,19.89085658905296,90.0,3,13.0,16.0,0.8125,10,2015,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4833333.333333333
200000000.0,19.11382792451231,60.0,2,3.0,5.0,0.6,12,2013,1,0,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3333333.3333333335
225000000.0,19.231610960168695,53.36,2,9.0,12.0,0.75,13,2012,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,4216641.67916042
235000000.0,19.275096072108433,62.0,2,8.0,10.0,0.8,12,2013,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3790322.580645161
276170000.0,19.436527176095975,62.06,3,9.0,16.0,0.5625,0,2025,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,4450048.340315823
270000000.0,19.41393251696265,70.0,3,,,,13,2012,1,1,1,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3857142.8571428573
245000000.0,19.316768768509,59.0,2,,,,1,2024,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4152542.372881356
158000000.0,18.87810559099124,51.4,2,2.0,10.0,0.2,0,2025,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Бүргэд,Паркет,3073929.961089494
195000000.0,19.08851011652802,40.6,2,,,,1,2024,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,4802955.665024631
180000000.0,19.008467408854486,67.0,2,5.0,6.0,0.8333333333333334,15,2010,1,1,1,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,2686567.1641791044
218100000.0,19.200464231171857,43.05,1,10.0,12.0,0.8333333333333334,3,2022,1,1,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Бүргэд,Паркет,5066202.090592335
195000000.0,19.08851011652802,59.0,2,11.0,16.0,0.6875,0,2025,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3305084.745762712
284000000.0,19.46448479612548,46.0,2,2.0,12.0,0.16666666666666666,11,2014,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,6173913.043478261
330000000.0,19.6146032124248,52.0,2,1.0,5.0,0.2,16,2009,1,1,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Бүргэд,Паркет,6346153.846153846
100000000.0,18.420680743952367,29.7,2,13.0,15.0,0.8666666666666667,10,2015,1,1,1,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Бүргэд,Паркет,3367003.3670033673
190000000.0,19.06253463012476,55.0,2,3.0,12.0,0.25,8,2017,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3454545.4545454546
139000000.0,18.749984491094967,42.18,2,1.0,12.0,0.08333333333333333,10,2015,1,0,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,3295400.6638217163
195000000.0,19.08851011652802,56.0,2,6.0,9.0,0.6666666666666666,11,2014,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3482142.8571428573
500000000.0,20.030118656386467,71.3,3,11.0,16.0,0.6875,2,2023,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,7012622.720897616
922080000.0,20.64214254565263,135.6,4,10.0,16.0,0.625,1,2024,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,6800000.0
268000000.0,19.40649753847513,44.0,2,,,,7,2018,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,6090909.090909091
310000000.0,19.552082855443466,58.61,2,9.0,16.0,0.5625,2,2023,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр вакум,Паркет,5289199.795256782
320000000.0,19.583831553758046,57.87,2,2.0,9.0,0.2222222222222222,10,2015,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,5529635.389666494
190000000.0,19.06253463012476,40.76,2,7.0,7.0,1.0,0,2025,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Бүргэд,Паркет,4661432.777232581
254950000.0,19.35657800546544,58.61,2,15.0,16.0,0.9375,0,2025,1,1,0,0,1,Сүхбаатар,Сүхбаатар,Вакум,Бүргэд,Паркет,4349940.283228118
240000000.0,19.296149481306266,60.0,3,14.0,15.0,0.9333333333333333,3,2022,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Төмөр,Паркет,4000000.0
190000000.0,19.06253463012476,50.29,2,10.0,16.0,0.625,2,2023,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3778087.094849871
190000000.0,19.06253463012476,50.29,2,10.0,16.0,0.625,2,2023,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Бүргэд,Паркет,3778087.094849871
195000000.0,19.08851011652802,55.0,2,4.0,16.0,0.25,0,2025,1,1,0,0,1,Хан-Уул,Хан-Уул,Вакум,Төмөр,Паркет,3545454.5454545454
234000000.0,19.270831673321975,61.26,3,3.0,10.0,0.3,11,2014,1,1,0,0,1,Баянгол,Баянгол,Вакум,Төмөр,Паркет,3819784.5249755145
215000000.0,19.186148586091935,56.0,2,6.0,9.0,0.6666666666666666,27,1998,1,1,0,0,1,Баянгол,Баянгол,Вакум,Бүргэд,Паркет,3839285.714285714
344000000.0,19.656152215337674,80.0,3,7.0,12.0,0.5833333333333334,10,2015,1,1,0,0,1,Баянзүрх,Баянзүрх,Вакум,Төмөр,Паркет,4300000.0
142000000.0,18.771337615565535,37.0,1,10.0,16.0,0.625,17,2008,1,1,0,0,1,Сонгинохайрхан,Сонгинохайрхан,Вакум,Бүргэд,Паркет,3837837.8378378376
507500000.0,20.045007268880216,145.0,5,2.0,5.0,0.4,14,2011,1,1,1,0,1,Хан-Уул,Хан-Уул,Төмөр вакум,Бүргэд,Паркет,3500000.0
560000000.0,20.14344734169347,160.0,4,2.0,3.0,0.6666666666666666,7,2018,1,2,1,0,1,Хан-Уул,Хан-Уул,Төмөр вакум,Бүргэд,Паркет,3500000.0
704000000.0,20.372288914122315,113.0,3,11.0,17.0,0.6470588235294118,1,2024,1,1,0,0,1,Чингэлтэй,Чингэлтэй,Вакум,Бүргэд,Паркет,6230088.495575221
